116,29.0,1122.0
117,28.0,1122.0
118,27.0,1122.0
119,23.0,1127.0
120,16.0,1142.0
121,3.0,1179.0
122,-8.0,1234.0
123,-17.0,1306.0
124,-27.0,1387.0
125,-30.0,1461.0
126,-35.0,1534.0
127,-35.0,1601.0
128,-35.0,1659.0
129,-36.0,1706.0
130,-41.0,1738.0
131,-54.0,1769.0
132,-69.0,1815.0
133,-81.0,1888.0
134,-98.0,1981.0
135,-117.0,2084.0
136,-137.0,2177.0
137,-158.0,2255.0
138,-181.0,2327.0
139,-208.0,2397.0
140,-237.0,2476.0
141,-263.0,2545.0
142,-283.0,2602.0
143,-290.0,2640.0
144,-294.0,2654.0
145,-298.0,2667.0
146,-311.0,2686.0
147,-324.0,2708.0
148,-338.0,2730.0
149,-353.0,2750.0
150,-360.0,2764.0
151,-365.0,2774.0
152,-367.0,2783.0
153,-369.0,2788.0
154,-371.0,2790.0
155,-374.0,2793.0
156,-377.0,2795.0
157,-379.0,2797.0
158,-381.0,2799.0
159,-382.0,2800.0
160,-383.0,2801.0
161,-385.0,2800.0
162,-386.0,2792.0
163,-387.0,2784.0
164,-387.0,2776.0
165,-385.0,2769.0
166,-383.0,2769.0
167,-381.0,2770.0
168,-381.0,2771.0
169,-382.0,2773.0
170,-383.0,2775.0
171,-385.0,2772.0
172,-388.0,2764.0
173,-390.0,2757.0
174,-383.0,2743.0
175,-376.0,2723.0
176,-371.0,2708.0
177,-366.0,2692.0
178,-364.0,2675.0
179,-364.0,2664.0
180,-363.0,2651.0
181,-358.0,2633.0
182,-353.0,2608.0
183,-344.0,2573.0
184,-325.0,2532.0
185,-305.0,2484.0
186,-284.0,2432.0
187,-261.0,2378.0
188,-243.0,2330.0
189,-220.0,2280.0
190,-200.0,2231.0
191,-176.0,2182.0
192,-142.0,2122.0
193,-110.0,2048.0
194,-79.0,1981.0
195,-54.0,1914.0
196,-37.0,1862.0
197,-26.0,1822.0
198,-14.0,1785.0
199,-2.0,1749.0
200,12.0,1706.0
201,26.0,1670.0
202,37.0,1632.0
203,51.0,1592.0
204,59.0,1566.0
205,67.0,1533.0
206,82.0,1500.0
207,95.0,1473.0
208,116.0,1437.0
209,137.0,1404.0
210,156.0,1373.0
211,174.0,1341.0
212,187.0,1312.0
213,197.0,1287.0
214,206.0,1268.0
215,213.0,1255.0
216,219.0,1248.0
217,227.0,1239.0
218,231.0,1234.0
219,233.0,1230.0
220,234.0,1228.0
221,234.0,1229.0
222,231.0,1235.0
223,222.0,1249.0
224,212.0,1278.0
225,198.0,1316.0
226,185.0,1361.0
227,169.0,1411.0
228,146.0,1461.0
229,121.0,1513.0
230,100.0,1556.0
231,78.0,1602.0
232,59.0,1648.0
233,46.0,1700.0
234,31.0,1767.0
235,26.0,1834.0
236,22.0,1908.0
237,9.0,1984.0
238,-9.0,2069.0
239,-29.0,2164.0
240,-58.0,2267.0
241,-85.0,2367.0
242,-106.0,2464.0
243,-133.0,2545.0
244,-152.0,2605.0
245,-178.0,2665.0
246,-206.0,2716.0
247,-234.0,2764.0
248,-273.0,2828.0
249,-314.0,2901.0
250,-355.0,2974.0
251,-396.0,3049.0
252,-427.0,3115.0
253,-448.0,3167.0
254,-475.0,3227.0
255,-498.0,3277.0
256,-518.0,3317.0
257,-542.0,3361.0
258,-562.0,3402.0
259,-589.0,3454.0
260,-614.0,3506.0
261,-636.0,3545.0
262,-654.0,3573.0
263,-664.0,3586.0
264,-674.0,3595.0
265,-682.0,3604.0
266,-687.0,3614.0
267,-695.0,3627.0
268,-705.0,3642.0
269,-712.0,3653.0
270,-719.0,3660.0
271,-723.0,3666.0
272,-726.0,3669.0
273,-729.0,3673.0
274,-731.0,3676.0
275,-732.0,3677.0
276,-732.0,3676.0
277,-731.0,3675.0
278,-731.0,3671.0
279,-730.0,3662.0
280,-721.0,3643.0
281,-704.0,3612.0
282,-682.0,3569.0
283,-658.0,3530.0
284,-637.0,3491.0
285,-617.0,3450.0
286,-592.0,3404.0
287,-570.0,3329.0
288,-551.0,3248.0
289,-538.0,3173.0
290,-527.0,3100.0
291,-512.0,3033.0
292,-498.0,2956.0
293,-487.0,2870.0
294,-480.0,2780.0
295,-477.0,2680.0
296,-476.0,2584.0
297,-468.0,2493.0
298,-459.0,2408.0
299,-456.0,2337.0
300,-449.0,2278.0
301,-442.0,2211.0
302,-437.0,2141.0
303,-421.0,2066.0
304,-393.0,1981.0
305,-358.0,1887.0
306,-312.0,1795.0
307,-264.0,1715.0
308,-227.0,1638.0
309,-199.0,1581.0
310,-175.0,1526.0
311,-151.0,1461.0
312,-120.0,1401.0
313,-89.0,1328.0
314,-64.0,1258.0
315,-42.0,1198.0
316,-28.0,1142.0
317,-20.0,1092.0
318,-13.0,1041.0
319,-8.0,989.0
320,-3.0,941.0
321,3.0,895.0
322,10.0,854.0
323,15.0,825.0
324,24.0,799.0
325,30.0,782.0
326,35.0,768.0
327,38.0,754.0
328,39.0,746.0
329,40.0,740.0
330,40.0,737.0
331,40.0,734.0
332,40.0,735.0
333,40.0,736.0
334,38.0,747.0
335,28.0,769.0
336,17.0,796.0
337,-3.0,842.0
338,-25.0,896.0
339,-47.0,963.0
340,-68.0,1041.0
341,-81.0,1112.0
342,-94.0,1179.0
343,-109.0,1254.0
344,-123.0,1326.0
345,-139.0,1400.0
346,-151.0,1467.0
347,-154.0,1523.0
348,-167.0,1594.0
349,-173.0,1683.0
350,-183.0,1789.0
351,-199.0,1896.0
352,-216.0,1997.0
353,-243.0,2079.0
354,-267.0,2146.0
355,-286.0,2211.0
356,-304.0,2273.0
357,-320.0,2349.0
358,-343.0,2425.0
359,-364.0,2489.0
360,-383.0,2559.0
361,-397.0,2614.0
362,-410.0,2659.0
363,-418.0,2701.0
364,-428.0,2741.0
365,-438.0,2800.0
366,-449.0,2866.0
367,-466.0,2934.0
368,-482.0,3014.0
369,-509.0,3087.0
370,-537.0,3160.0
371,-558.0,3229.0
372,-574.0,3267.0
373,-578.0,3283.0
374,-576.0,3288.0
375,-575.0,3288.0
376,-574.0,3288.0
377,-573.0,3288.0
378,-571.0,3289.0
379,-570.0,3289.0
380,-569.0,3289.0
381,-569.0,3293.0
382,-571.0,3298.0
383,-575.0,3304.0
384,-581.0,3314.0
385,-586.0,3324.0
386,-589.0,3332.0
387,-591.0,3339.0
388,-591.0,3343.0
389,-592.0,3343.0
390,-593.0,3343.0
391,-594.0,3343.0
392,-596.0,3343.0
393,-596.0,3342.0
394,-596.0,3337.0
395,-598.0,3332.0
396,-599.0,3327.0
397,-601.0,3323.0
398,-602.0,3324.0
399,-602.0,3325.0
400,-603.0,3326.0
401,-604.0,3327.0
402,-605.0,3328.0
403,-606.0,3328.0
404,-607.0,3328.0
405,-608.0,3326.0
406,-611.0,3317.0
407,-615.0,3309.0
408,-621.0,3292.0
409,-622.0,3266.0
410,-621.0,3247.0
411,-616.0,3223.0
412,-605.0,3192.0
413,-597.0,3156.0
414,-589.0,3119.0
415,-588.0,3056.0
416,-583.0,2994.0
417,-572.0,2939.0
418,-551.0,2867.0
419,-527.0,2818.0
420,-509.0,2775.0
421,-504.0,2733.0
422,-500.0,2695.0
423,-497.0,2650.0
424,-488.0,2600.0
425,-468.0,2544.0
426,-447.0,2481.0
427,-421.0,2429.0
428,-400.0,2385.0
429,-379.0,2348.0
430,-363.0,2319.0
431,-349.0,2291.0
432,-327.0,2256.0
433,-307.0,2219.0
434,-288.0,2186.0
435,-261.0,2141.0
436,-241.0,2104.0
437,-223.0,2072.0
438,-203.0,2041.0
439,-191.0,2018.0
440,-178.0,1988.0
441,-164.0,1952.0
442,-148.0,1914.0
443,-133.0,1876.0
444,-121.0,1845.0
445,-108.0,1815.0
446,-101.0,1792.0
447,-95.0,1777.0
448,-90.0,1763.0
449,-86.0,1757.0
450,-83.0,1752.0
451,-81.0,1748.0
452,-80.0,1746.0
453,-79.0,1745.0
454,-78.0,1745.0
455,-78.0,1747.0
456,-80.0,1759.0
457,-82.0,1775.0
458,-87.0,1801.0
459,-87.0,1829.0
460,-87.0,1864.0
461,-90.0,1912.0
462,-94.0,1967.0
463,-106.0,2035.0
464,-121.0,2112.0
465,-134.0,2190.0
466,-146.0,2280.0
467,-158.0,2382.0
468,-164.0,2469.0
469,-171.0,2565.0
470,-173.0,2658.0
471,-182.0,2760.0
472,-200.0,2868.0
473,-224.0,2980.0
474,-251.0,3087.0
475,-278.0,3191.0
476,-300.0,3311.0
477,-315.0,3424.0
478,-331.0,3524.0
479,-336.0,3620.0
480,-341.0,3693.0
481,-350.0,3771.0
482,-366.0,3865.0
483,-387.0,3952.0
484,-413.0,4049.0
485,-440.0,4129.0
486,-461.0,4180.0
487,-476.0,4217.0
488,-485.0,4238.0
489,-494.0,4245.0
490,-508.0,4252.0
491,-525.0,4257.0
492,-543.0,4261.0
493,-555.0,4266.0
494,-560.0,4277.0
495,-560.0,4289.0
496,-562.0,4309.0
497,-566.0,4337.0
498,-572.0,4363.0
499,-580.0,4389.0
500,-588.0,4407.0
501,-593.0,4415.0
502,-598.0,4419.0
503,-601.0,4419.0
504,-602.0,4420.0
505,-604.0,4421.0
506,-607.0,4422.0
507,-609.0,4424.0
508,-611.0,4436.0
509,-613.0,4449.0
510,-614.0,4466.0
511,-619.0,4485.0
512,-622.0,4492.0
513,-626.0,4500.0
514,-630.0,4512.0
515,-636.0,4530.0
516,-646.0,4552.0
517,-657.0,4581.0
518,-668.0,4601.0
519,-677.0,4619.0
520,-683.0,4632.0
521,-685.0,4642.0
522,-692.0,4661.0
523,-698.0,4681.0
524,-705.0,4702.0
525,-713.0,4719.0
526,-716.0,4727.0
527,-717.0,4728.0
528,-717.0,4727.0
529,-716.0,4724.0
530,-712.0,4716.0
531,-710.0,4706.0
532,-707.0,4696.0
533,-707.0,4688.0
534,-708.0,4684.0
535,-709.0,4684.0
536,-709.0,4683.0
537,-707.0,4682.0
538,-709.0,4672.0
539,-709.0,4659.0
540,-709.0,4646.0
541,-710.0,4627.0
542,-706.0,4614.0
543,-706.0,4603.0
544,-706.0,4590.0
545,-700.0,4572.0
546,-693.0,4549.0
547,-684.0,4527.0
548,-673.0,4506.0
549,-669.0,4493.0
550,-668.0,4490.0
551,-660.0,4476.0
552,-655.0,4462.0
553,-648.0,4448.0
554,-639.0,4434.0
555,-637.0,4432.0
556,-635.0,4430.0
557,-633.0,4430.0
558,-632.0,4430.0
559,-631.0,4428.0
560,-630.0,4426.0
561,-630.0,4425.0
562,-630.0,4424.0
563,-632.0,4419.0
564,-633.0,4414.0
565,-635.0,4409.0
566,-637.0,4405.0
567,-637.0,4404.0
568,-638.0,4404.0
569,-639.0,4404.0
570,-639.0,4405.0
571,-640.0,4407.0
572,-644.0,4405.0
573,-649.0,4402.0
574,-653.0,4395.0
575,-654.0,4373.0
576,-653.0,4324.0
577,-648.0,4265.0
578,-630.0,4179.0
579,-602.0,4083.0
580,-570.0,4001.0
581,-527.0,3903.0
582,-494.0,3812.0
583,-467.0,3732.0
584,-439.0,3654.0
585,-410.0,3587.0
586,-382.0,3531.0
587,-353.0,3476.0
588,-325.0,3420.0
589,-303.0,3366.0
590,-273.0,3305.0
591,-239.0,3238.0
592,-199.0,3169.0
593,-162.0,3107.0
594,-133.0,3048.0
595,-112.0,3005.0
596,-99.0,2966.0
597,-84.0,2925.0
598,-72.0,2894.0
599,-63.0,2861.0
600,-54.0,2831.0
601,-48.0,2803.0
602,-38.0,2770.0
603,-24.0,2735.0
604,-10.0,2702.0
605,-1.0,2670.0
606,8.0,2640.0
607,12.0,2614.0
608,16.0,2589.0
609,23.0,2564.0
610,29.0,2542.0
611,38.0,2517.0
612,46.0,2493.0
613,54.0,2469.0
614,61.0,2445.0
615,68.0,2423.0
616,75.0,2403.0
617,80.0,2393.0
618,87.0,2382.0
619,93.0,2373.0
620,101.0,2364.0
621,109.0,2354.0
622,114.0,2343.0
623,117.0,2332.0
624,118.0,2323.0
625,120.0,2315.0
626,121.0,2311.0
627,122.0,2309.0
628,121.0,2309.0
629,122.0,2309.0
630,123.0,2309.0
631,122.0,2309.0
632,118.0,2312.0
633,113.0,2318.0
634,108.0,2325.0
635,102.0,2332.0
636,97.0,2337.0
637,91.0,2349.0
638,86.0,2363.0
639,76.0,2391.0
640,64.0,2430.0
641,51.0,2462.0
642,38.0,2503.0
643,26.0,2535.0
644,15.0,2564.0
645,2.0,2600.0
646,-16.0,2640.0
647,-30.0,2693.0
648,-42.0,2768.0
649,-51.0,2853.0
650,-57.0,2940.0
651,-67.0,3037.0
652,-86.0,3140.0
653,-116.0,3243.0
654,-144.0,3345.0
655,-176.0,3427.0
656,-208.0,3495.0
657,-233.0,3559.0
658,-259.0,3622.0
659,-284.0,3703.0
660,-298.0,3774.0
661,-307.0,3852.0
662,-324.0,3936.0
663,-345.0,4019.0
664,-371.0,4118.0
665,-403.0,4225.0
666,-429.0,4339.0
667,-450.0,4431.0
668,-469.0,4511.0
669,-483.0,4563.0
670,-490.0,4588.0
671,-494.0,4607.0
672,-493.0,4613.0
673,-491.0,4615.0
674,-490.0,4617.0
675,-490.0,4621.0
676,-490.0,4622.0
677,-491.0,4625.0
678,-494.0,4628.0
679,-497.0,4629.0
680,-500.0,4631.0
681,-503.0,4632.0
682,-504.0,4633.0
683,-505.0,4635.0
684,-506.0,4637.0
685,-506.0,4639.0
686,-506.0,4643.0
687,-507.0,4646.0
688,-510.0,4652.0
689,-513.0,4656.0
690,-516.0,4659.0
691,-517.0,4660.0
692,-518.0,4660.0
693,-519.0,4661.0
694,-520.0,4662.0
695,-522.0,4664.0
696,-526.0,4676.0
697,-530.0,4689.0
698,-537.0,4704.0
699,-544.0,4716.0
700,-551.0,4722.0
701,-560.0,4729.0
702,-566.0,4733.0
703,-570.0,4738.0
704,-571.0,4742.0
705,-572.0,4744.0
706,-575.0,4749.0
707,-581.0,4756.0
708,-587.0,4763.0
709,-593.0,4772.0
710,-599.0,4784.0
711,-604.0,4794.0
712,-607.0,4802.0
713,-617.0,4818.0
714,-626.0,4829.0
715,-633.0,4840.0
716,-642.0,4851.0
717,-642.0,4850.0
718,-635.0,4836.0
719,-621.0,4817.0
720,-604.0,4793.0
721,-583.0,4765.0
722,-570.0,4749.0
723,-560.0,4732.0
724,-551.0,4708.0
725,-544.0,4677.0
726,-536.0,4645.0
727,-533.0,4621.0
728,-531.0,4608.0
729,-531.0,4600.0
730,-530.0,4590.0
731,-530.0,4556.0
732,-531.0,4523.0
733,-534.0,4495.0
734,-538.0,4473.0
735,-540.0,4472.0
736,-540.0,4471.0
737,-540.0,4470.0
738,-539.0,4469.0
739,-538.0,4468.0
740,-539.0,4467.0
741,-540.0,4467.0
742,-544.0,4464.0
743,-548.0,4460.0
744,-558.0,4436.0
745,-571.0,4380.0
746,-579.0,4322.0
747,-578.0,4244.0
748,-557.0,4162.0
749,-529.0,4095.0
750,-495.0,4017.0
751,-460.0,3931.0
752,-428.0,3856.0
753,-398.0,3788.0
754,-363.0,3717.0
755,-332.0,3661.0
756,-303.0,3606.0
757,-271.0,3545.0
758,-246.0,3482.0
759,-222.0,3414.0
760,-188.0,3331.0
761,-146.0,3241.0
762,-102.0,3160.0
763,-59.0,3083.0
764,-33.0,3013.0
765,-11.0,2954.0
766,9.0,2897.0
767,26.0,2840.0
768,53.0,2794.0
769,80.0,2743.0
770,107.0,2697.0
771,132.0,2658.0
772,150.0,2623.0
773,162.0,2593.0
774,175.0,2558.0
775,192.0,2519.0
776,210.0,2474.0
777,230.0,2430.0
778,249.0,2390.0
779,266.0,2354.0
780,281.0,2325.0
781,291.0,2305.0
782,298.0,2289.0
783,301.0,2278.0
784,305.0,2270.0
785,307.0,2263.0
786,309.0,2259.0
787,310.0,2256.0
788,311.0,2254.0
789,312.0,2254.0
790,311.0,2254.0
791,310.0,2255.0
792,307.0,2260.0
793,304.0,2266.0
794,299.0,2275.0
795,290.0,2290.0
796,280.0,2308.0
797,270.0,2328.0
798,261.0,2348.0
799,251.0,2371.0
800,240.0,2399.0
801,224.0,2432.0
802,209.0,2477.0
803,199.0,2530.0
804,191.0,2589.0
805,185.0,2656.0
806,174.0,2726.0
807,159.0,2799.0
808,148.0,2875.0
809,138.0,2972.0
810,135.0,3075.0
811,131.0,3191.0
812,125.0,3316.0
813,125.0,3443.0
814,125.0,3566.0
815,129.0,3689.0
816,129.0,3808.0
817,126.0,3906.0
818,120.0,3984.0
819,111.0,4059.0
820,106.0,4130.0
821,99.0,4216.0
822,88.0,4327.0
823,76.0,4441.0
824,61.0,4563.0
825,48.0,4671.0
826,39.0,4748.0
827,33.0,4794.0
828,30.0,4808.0
829,27.0,4809.0
830,27.0,4810.0
831,25.0,4811.0
832,21.0,4816.0
833,16.0,4822.0
834,12.0,4827.0
835,8.0,4832.0
836,7.0,4834.0
837,6.0,4836.0
838,6.0,4838.0
839,5.0,4840.0
840,4.0,4842.0
841,2.0,4848.0
842,-1.0,4853.0
843,-5.0,4861.0
844,-9.0,4868.0
845,-11.0,4872.0
846,-14.0,4876.0
847,-15.0,4877.0
848,-17.0,4884.0
849,-18.0,4893.0
850,-18.0,4903.0
851,-18.0,4912.0
852,-18.0,4921.0
853,-21.0,4930.0
854,-26.0,4942.0
855,-29.0,4954.0
856,-30.0,4960.0
857,-30.0,4966.0
858,-28.0,4970.0
859,-28.0,4974.0
860,-28.0,4976.0
861,-31.0,4980.0
862,-41.0,4990.0
863,-52.0,5002.0
864,-64.0,5015.0
865,-73.0,5026.0
866,-75.0,5030.0
867,-77.0,5032.0
868,-81.0,5037.0
869,-88.0,5043.0
870,-95.0,5049.0
871,-103.0,5055.0
872,-106.0,5059.0
873,-107.0,5060.0
874,-109.0,5061.0
875,-110.0,5062.0
876,-111.0,5062.0
877,-112.0,5062.0
878,-112.0,5061.0
879,-111.0,5061.0
880,-110.0,5060.0
881,-110.0,5059.0
882,-109.0,5058.0
883,-109.0,5057.0
884,-108.0,5056.0
885,-108.0,5054.0
886,-108.0,5050.0
887,-107.0,5040.0
888,-106.0,5030.0
889,-102.0,5017.0
890,-99.0,5006.0
891,-95.0,5001.0
892,-95.0,4991.0
893,-101.0,4979.0
894,-109.0,4966.0
895,-120.0,4952.0
896,-129.0,4940.0
897,-137.0,4934.0
898,-142.0,4932.0
899,-146.0,4930.0
900,-147.0,4930.0
901,-146.0,4930.0
902,-144.0,4930.0
903,-142.0,4930.0
904,-140.0,4930.0
905,-140.0,4929.0
906,-139.0,4929.0
907,-136.0,4929.0
908,-132.0,4929.0
909,-128.0,4929.0
910,-125.0,4929.0
911,-123.0,4929.0
912,-123.0,4930.0
913,-123.0,4931.0
914,-123.0,4932.0
915,-123.0,4933.0
916,-123.0,4926.0
917,-126.0,4909.0
918,-130.0,4883.0
919,-142.0,4832.0
920,-154.0,4758.0
921,-162.0,4668.0
922,-169.0,4560.0
923,-169.0,4463.0
924,-166.0,4368.0
925,-161.0,4280.0
926,-143.0,4197.0
927,-119.0,4107.0
928,-89.0,4041.0
929,-57.0,3980.0
930,-35.0,3922.0
931,-9.0,3856.0
932,26.0,3774.0
933,64.0,3696.0
934,103.0,3628.0
935,130.0,3580.0
936,145.0,3546.0
937,158.0,3508.0
938,167.0,3475.0
939,178.0,3446.0
940,185.0,3426.0
941,194.0,3410.0
942,207.0,3389.0
943,223.0,3359.0
944,245.0,3320.0
945,262.0,3284.0
946,278.0,3245.0
947,291.0,3214.0
948,298.0,3193.0
949,304.0,3177.0
950,308.0,3171.0
951,309.0,3167.0
952,310.0,3162.0
953,312.0,3157.0
954,313.0,3151.0
955,314.0,3147.0
956,315.0,3144.0
957,316.0,3143.0
958,316.0,3142.0
959,315.0,3142.0
960,315.0,3143.0
961,313.0,3158.0
962,304.0,3197.0
963,289.0,3266.0
964,277.0,3353.0
965,269.0,3442.0
966,269.0,3537.0
967,275.0,3634.0
968,277.0,3734.0
969,271.0,3844.0
970,263.0,3955.0
971,255.0,4067.0
972,251.0,4186.0
973,254.0,4313.0
974,259.0,4423.0
975,262.0,4533.0
976,263.0,4641.0
977,267.0,4750.0
978,268.0,4874.0
979,271.0,4998.0
980,274.0,5117.0
981,274.0,5237.0
982,274.0,5357.0
983,276.0,5477.0
984,280.0,5604.0
985,284.0,5727.0
986,286.0,5819.0
987,286.0,5880.0
988,274.0,5913.0
989,259.0,5921.0
990,230.0,5931.0
991,201.0,5960.0
992,183.0,5993.0
993,167.0,6023.0
994,164.0,6052.0
995,163.0,6061.0
996,162.0,6062.0
997,159.0,6065.0
998,157.0,6067.0
999,153.0,6069.0
1000,149.0,6072.0
1001,148.0,6090.0
1002,145.0,6123.0
1003,139.0,6171.0
1004,132.0,6231.0
1005,123.0,6297.0
1006,116.0,6360.0
1007,113.0,6426.0
1008,112.0,6486.0
1009,110.0,6529.0
1010,103.0,6575.0
1011,96.0,6612.0
1012,86.0,6646.0
1013,79.0,6677.0
1014,75.0,6693.0
1015,64.0,6714.0
1016,54.0,6736.0
1017,42.0,6759.0
1018,30.0,6779.0
1019,23.0,6790.0
1020,13.0,6807.0
1021,6.0,6821.0
1022,-2.0,6838.0
1023,-8.0,6854.0
1024,-12.0,6863.0
1025,-16.0,6871.0
1026,-19.0,6877.0
1027,-21.0,6881.0
1028,-22.0,6881.0
1029,-23.0,6882.0
1030,-23.0,6880.0
1031,-21.0,6875.0
1032,-18.0,6870.0
1033,-15.0,6865.0
1034,-10.0,6861.0
1035,-4.0,6857.0
1036,5.0,6852.0
1037,16.0,6842.0
1038,28.0,6824.0
1039,34.0,6802.0
1040,38.0,6783.0
1041,38.0,6768.0
1042,36.0,6762.0
1043,34.0,6760.0
1044,32.0,6758.0
1045,31.0,6757.0
1046,31.0,6755.0
1047,33.0,6755.0
1048,34.0,6755.0
1049,36.0,6756.0
1050,36.0,6758.0
1051,38.0,6758.0
1052,39.0,6758.0
1053,40.0,6758.0
1054,40.0,6757.0
1055,39.0,6757.0
1056,38.0,6757.0
1057,37.0,6758.0
1058,36.0,6758.0
1059,37.0,6758.0
1060,38.0,6757.0
1061,39.0,6757.0
1062,40.0,6757.0
1063,40.0,6758.0
1064,42.0,6757.0
1065,43.0,6748.0
1066,40.0,6735.0
1067,34.0,6699.0
1068,24.0,6630.0
1069,16.0,6549.0
1070,15.0,6450.0
1071,16.0,6348.0
1072,16.0,6251.0
1073,13.0,6147.0
1074,14.0,6038.0
1075,27.0,5934.0
1076,57.0,5834.0
1077,83.0,5756.0
1078,107.0,5682.0
1079,127.0,5611.0
1080,151.0,5536.0
1081,189.0,5460.0
1082,229.0,5390.0
1083,265.0,5330.0
1084,288.0,5290.0
1085,309.0,5249.0
1086,328.0,5205.0
1087,345.0,5169.0
1088,360.0,5132.0
1089,369.0,5103.0
1090,373.0,5089.0
1091,377.0,5069.0
1092,382.0,5044.0
1093,387.0,5019.0
1094,395.0,4989.0
1095,408.0,4959.0
1096,417.0,4937.0
1097,427.0,4915.0
1098,435.0,4896.0
1099,439.0,4884.0
1100,443.0,4876.0
1101,445.0,4870.0
1102,447.0,4864.0
1103,448.0,4860.0
1104,450.0,4856.0
1105,452.0,4853.0
1106,454.0,4850.0
1107,456.0,4847.0
1108,458.0,4844.0
1109,459.0,4843.0
1110,460.0,4842.0
1111,461.0,4841.0
1112,462.0,4841.0
1113,463.0,4841.0
1114,463.0,4843.0
1115,462.0,4851.0
1116,462.0,4866.0
1117,461.0,4897.0
1118,453.0,4940.0
1119,436.0,4991.0
1120,413.0,5051.0
1121,391.0,5100.0
1122,369.0,5150.0
1123,353.0,5204.0
1124,348.0,5269.0
1125,339.0,5343.0
1126,332.0,5416.0
1127,328.0,5493.0
1128,320.0,5559.0
1129,320.0,5640.0
1130,320.0,5736.0
1131,324.0,5840.0
1132,322.0,5958.0
1133,315.0,6074.0
1134,307.0,6178.0
1135,290.0,6264.0
1136,272.0,6337.0
1137,251.0,6410.0
1138,228.0,6494.0
1139,204.0,6595.0
1140,182.0,6682.0
1141,159.0,6766.0
1142,144.0,6842.0
1143,130.0,6901.0
1144,116.0,6977.0
1145,107.0,7063.0
1146,91.0,7160.0
1147,78.0,7274.0
1148,71.0,7398.0
1149,64.0,7510.0
1150,64.0,7591.0
1151,66.0,7651.0
1152,68.0,7680.0
1153,68.0,7689.0
1154,68.0,7698.0
1155,68.0,7699.0
1156,68.0,7700.0
1157,67.0,7702.0
1158,65.0,7703.0
1159,63.0,7706.0
1160,59.0,7709.0
1161,57.0,7710.0
1162,52.0,7715.0
1163,48.0,7719.0
1164,41.0,7725.0
1165,34.0,7733.0
1166,30.0,7737.0
1167,25.0,7740.0
1168,24.0,7740.0
1169,22.0,7741.0
1170,20.0,7744.0
1171,17.0,7757.0
1172,14.0,7772.0
1173,8.0,7791.0
1174,4.0,7807.0
1175,-2.0,7813.0
1176,-7.0,7822.0
1177,-13.0,7839.0
1178,-22.0,7862.0
1179,-33.0,7892.0
1180,-45.0,7918.0
1181,-55.0,7932.0
1182,-60.0,7939.0
1183,-66.0,7944.0
1184,-73.0,7952.0
1185,-82.0,7965.0
1186,-90.0,7979.0
1187,-95.0,7990.0
1188,-97.0,7997.0
